airport,le_ident,he_ident,lat,lon,true_bearing_deg,declination_2026_deg,residual_2026_deg,residual_1976_deg,went_wrong_year
VOAT,04,22,10.82365,72.17605,35.668,-1.329,-3.003,-1.55,
VOBG,09,27,12.95015,77.67065,84.805,-1.067,-4.128,-2.784,
VOBI,12,30,15.1628,76.8828,122.885,-0.741,3.626,5.004,
VOBL,09L,27R,13.20701,77.70452,90.498,-1.031,1.529,2.872,
VOBL,09R,27L,13.18957,77.70843,90.503,-1.033,1.536,2.879,
VOBR,02,20,17.9062,77.48655,18.153,-0.372,-1.475,-0.126,
VOBR,08,26,17.9066,77.4799,78.196,-0.372,-1.432,-0.083,
VOCB,05,23,11.03005,77.0434,45.864,-1.343,-2.794,-1.421,
VOCC,13,31,9.94485,76.27625,128.723,-1.511,0.234,1.635,
VOCC,17,35,9.94743,76.27305,167.086,-1.511,-1.403,-0.002,
VOCI,09,27,10.152,76.4019,87.758,-1.478,-0.764,0.634,
VOCL,10,28,11.13685,75.9553,100.883,-1.324,2.206,3.617,
VOCX,02,20,9.1525,92.8196,20.469,-0.793,1.263,1.509,
VODG,10L,28R,17.62955,78.40185,99.396,-0.44,-0.164,1.14,
VODG,10R,28L,17.62485,78.4049,99.555,-0.441,-0.003,1.3,
VOGA,10,28,15.7444,73.86079,94.687,-0.57,-4.743,-3.283,
VOGO,08,26,15.38085,73.8314,78.743,-0.625,-0.632,0.828,
VOHK,09,27,17.5533,78.52255,85.157,-0.454,-4.389,-3.091,
VOHS,09R,27L,17.22884,78.43284,89.204,-0.496,-0.301,1.002,
VOHY,09,27,17.4533,78.4691,88.816,-0.466,-0.718,0.583,
VOKU,10,28,15.71643,78.16833,98.852,-0.693,-0.455,0.863,
VOMD,09,27,9.8345,78.0934,86.211,-1.513,-2.276,-0.945,
VOML,06,24,12.95463,74.88676,58.388,-1.028,-0.584,0.855,
VOMM,07,25,12.99005,80.1687,68.869,-1.069,-0.062,1.144,
VOMM,12,30,12.99765,80.17415,117.429,-1.068,-1.503,-0.297,
VONS,09,27,16.54265,79.3187,87.937,-0.609,-1.454,-0.2,
VOPB,04,22,11.64115,92.72975,36.434,-0.766,-2.8,-2.604,
VOPN,09,27,14.1493,77.79115,92.833,-0.901,3.734,5.072,
VORY,05,23,17.10586,81.81319,53.251,-0.593,3.845,4.93,
VOSM,04,22,11.78335,78.0656,34.448,-1.233,-4.319,-2.992,
VOSX,05,23,11.01355,77.1597,49.085,-1.345,0.43,1.798,
VOTJ,07,25,10.72255,79.1018,66.141,-1.374,-2.486,-1.209,
VOTJ,14,32,10.71965,79.1042,136.232,-1.374,-2.394,-1.117,
VOTK,10,28,8.72424,78.02585,100.943,-1.68,2.623,3.963,
VOTR,09,27,10.76585,78.7158,85.573,-1.372,-3.055,-1.758,
VOTV,14,32,8.48212,76.92015,135.861,-1.738,-2.4,-1.015,
VOTX,05,23,12.9055,80.12025,42.979,-1.08,-5.941,-4.732,1992.06
VOTX,12,30,12.90595,80.1242,119.483,-1.08,0.563,1.772,
VOYK,09,27,13.1355,77.606,90.577,-1.04,1.617,2.965,
VQGP,11,29,26.8846,90.46415,118.21,-0.161,8.371,8.658,
VQPR,15,33,27.40328,89.42472,150.395,-0.012,0.408,0.784,
VQTY,12,30,27.25645,91.5145,123.63,-0.252,3.881,4.066,
VRDA,06,24,5.81689,73.46727,55.685,-2.273,-2.043,-0.588,
VRMK,03,21,1.8592,73.52195,25.532,-3.151,-1.317,0.176,
VRMM,18,36,4.19722,73.53102,179.944,-2.611,2.555,4.02,
VRMO,18,36,0.73374,73.43421,177.647,-3.439,1.087,2.599,
VRMT,16,34,0.48814,72.9969,156.413,-3.526,-0.061,1.449,
VTBD,03L,21R,13.91175,100.604,28.073,-0.671,-1.256,-1.778,
VTBD,03R,21L,13.91345,100.6095,27.705,-0.671,-1.624,-2.146,
VTBH,01,19,14.9494,100.643,12.184,-0.741,2.925,2.378,
VTBH,06,24,14.9486,100.6415,57.388,-0.741,-1.871,-2.418,
VTBI,17,35,14.07775,101.38,167.634,-0.702,-1.664,-2.259,
VTBK,03,21,14.102,99.9172,29.661,-0.671,0.331,-0.134,
VTBL,05,23,14.87355,100.6625,46.53,-0.737,-2.733,-3.28,
VTBL,16,34,14.8745,100.6635,160.102,-0.737,0.839,0.292,
VTBP,08,26,11.78715,99.7989,77.595,-0.534,-1.871,-2.271,
VTBP,18,36,11.7886,99.80465,179.378,-0.534,-0.088,-0.489,
VTBS,01,19,13.67421,100.75643,14.409,-0.658,5.067,4.537,2009.66
VTBS,02L,20R,13.68267,100.73384,14.417,-0.658,-4.924,-5.453,
VTBS,02R,20L,13.68747,100.73892,14.413,-0.659,-4.928,-5.457,
VTBU,18,36,12.67995,101.005,183.543,-0.594,4.137,3.609,
VTBV,16,34,12.25,102.51666,159.88,-0.59,0.47,-0.183,
VTBW,05,23,13.7688,102.3155,50.702,-0.709,1.411,0.738,
VTCC,18,36,18.7684,98.96289,180.122,-0.886,1.008,0.56,
VTCH,11,29,19.30125,97.97585,107.742,-0.854,-1.404,-1.767,
VTCI,01,19,19.37233,98.43597,15.522,-0.882,6.404,5.998,1910.89
VTCL,18,36,18.2709,99.50425,175.411,-0.892,-3.697,-4.19,
VTCN,02,20,18.8079,100.7835,21.653,-1.003,2.656,2.04,
VTCP,01,19,18.13215,100.1645,4.049,-0.921,-5.03,-5.582,2025.54
VTCT,03,21,19.95235,99.88295,29.012,-1.006,0.018,-0.526,
VTPB,18,36,16.676,101.195,180.0,-0.883,0.883,0.257,
VTPH,16,34,12.6362,99.95155,159.695,-0.583,0.278,-0.157,
VTPI,18,36,15.2773,100.296,180.0,-0.752,0.752,0.23,
VTPL,01,19,16.82435,101.2515,6.173,-0.897,-2.93,-3.564,
VTPM,09,27,16.6999,98.54505,89.154,-0.775,-0.072,-0.459,
VTPN,05,23,15.673,100.137,52.612,-0.771,3.383,2.869,
VTPO,18,36,17.238,99.8182,181.15,-0.851,2.0,1.492,
VTPP,14,32,16.78295,100.279,144.862,-0.845,5.707,5.163,1921.78
VTPT,09,27,16.896,99.25335,89.998,-0.808,0.806,0.353,
VTPY,05,23,17.2342,99.0579,47.388,-0.818,-1.794,-2.234,
VTSA,17,35,6.6614,100.0805,174.304,-0.239,4.543,4.305,
VTSB,04,22,9.1326,99.13555,44.175,-0.406,4.581,4.32,
VTSE,06,24,10.7112,99.3617,60.205,-0.48,0.685,0.354,
VTSF,01,19,8.53962,99.9447,5.994,-0.345,-3.661,-3.967,
VTSH,13,31,7.1865,100.608,133.741,-0.243,3.985,3.679,
VTSK,08,26,6.78545,101.1535,86.256,-0.198,6.454,6.12,
VTSM,17,35,9.54794,100.0625,176.914,-0.399,7.312,6.96,
VTSN,18,36,8.47113,99.95565,173.147,-0.341,-6.513,-6.817,
VTSP,09,27,8.11325,98.31686,84.671,-0.4,-4.929,-5.086,
VTSR,02,20,9.77762,98.5855,23.908,-0.457,4.365,4.127,
VTSS,08,26,6.93251,100.393,83.151,-0.238,3.389,3.112,
VTST,08,26,7.50874,99.6166,80.883,-0.305,1.188,0.95,
VTUD,12,30,17.38645,102.788,116.594,-1.04,-2.365,-3.149,
VTUI,05,23,17.19515,104.1185,44.369,-1.129,-4.502,-5.408,
VTUJ,01,19,14.8683,103.498,8.018,-0.862,-1.12,-1.926,
VTUK,03,21,16.4666,102.7835,31.955,-0.961,2.915,2.146,
VTUL,01,19,17.4391,101.722,17.55,-0.97,8.52,7.834,
VTUN,06,24,14.93445,102.0785,62.412,-0.794,3.206,2.53,
VTUO,04,22,15.22955,103.2535,34.571,-0.88,-4.549,-5.339,
VTUQ,06,24,14.9495,102.3125,60.893,-0.806,1.699,1.001,
VTUR,17,35,16.07035,103.646,166.841,-0.984,-2.175,-3.018,
VTUU,05,23,15.25125,104.87,51.638,-0.992,2.63,1.686,
VTUV,18,36,16.1168,103.7735,182.911,-0.997,3.908,3.052,
VTUW,15,33,17.38375,104.643,143.994,-1.195,-4.811,-5.771,
VTUZ,01,19,16.65255,102.9675,5.831,-0.989,-3.18,-3.969,
VV02,09L,27R,10.9775,106.818,88.343,-0.656,-1.001,-2.027,
VV02,09R,27L,10.9759,106.818,86.276,-0.656,-3.069,-4.094,
VV03,05,23,20.80335,106.605,47.512,-1.808,-0.68,-1.871,
VVBM,09,27,12.6683,108.12,90.83,-0.96,1.79,0.583,
VVCA,14,32,15.40599,108.70588,134.537,-1.376,-4.087,-5.413,
VVCM,09,27,9.17744,105.17784,91.533,-0.383,1.916,1.115,
VVCR,02L,20R,11.99812,109.21932,18.837,-0.975,-0.188,-1.49,
VVCR,02R,20L,11.99466,109.22108,18.844,-0.975,-0.182,-1.484,
VVCS,11,29,8.73199,106.63263,109.341,-0.395,-0.264,-1.192,
VVDH,11,29,17.5134,106.595,114.623,-1.409,6.031,4.88,1978.74
VVDL,09,27,11.75305,108.36184,86.913,-0.866,-2.221,-3.427,
VVDN,17L,35R,16.04405,108.2,171.924,-1.404,3.328,2.041,
VVDN,17R,35L,16.04375,108.198,171.939,-1.404,3.343,2.056,
VVGL,02,20,21.04045,105.886,24.46,-1.737,6.197,5.073,1969.18
VVKP,07,25,21.39455,106.261,67.654,-1.831,-0.516,-1.679,
VVNB,11L,29R,21.221,105.8075,107.201,-1.747,-1.052,-2.169,
VVNB,11R,29L,21.21964,105.80383,107.126,-1.746,-1.128,-2.245,
VVPB,09,27,16.4015,107.7025,93.318,-1.394,4.712,3.469,
VVPC,15,33,13.955,109.0425,147.505,-1.218,-1.277,-2.608,
VVPK,09,27,14.00448,108.01467,90.945,-1.12,2.065,0.837,
VVPQ,10,28,10.16985,103.993,95.555,-0.444,-4.001,-4.725,
VVPR,04,22,11.6335,108.952,46.354,-0.902,7.257,5.993,1903.87
VVRG,08,26,9.95816,105.13267,75.56,-0.46,-3.98,-4.805,
VVTH,03,21,13.04844,109.33401,29.832,-1.126,0.958,-0.382,
VVTS,07L,25R,10.81995,106.65,68.934,-0.627,-0.439,-1.443,
VVTS,07R,25L,10.8176,106.6535,69.491,-0.627,0.119,-0.885,
VVTX,13,31,19.90256,105.46927,128.795,-1.554,0.349,-0.722,
VVVD,03,21,21.12045,107.4155,25.656,-1.965,-2.379,-3.651,
VVVH,17,35,18.73893,105.67055,172.582,-1.447,4.029,2.951,
VY02,01,19,20.1536,94.96865,9.017,-0.719,-0.264,-0.358,
VYAN,18,36,19.76915,94.0261,181.847,-0.68,2.527,2.523,
VYAS,03,21,21.9554,96.40605,24.998,-0.817,-4.184,-4.421,
VYBG,18,36,21.17875,94.93015,180.229,-0.716,0.945,0.85,
VYBM,15,33,24.269,97.24615,148.057,-0.929,-1.014,-1.343,
VYBP,17,35,11.14955,98.7351,165.477,-0.516,-4.007,-4.299,
VYCI,01,19,14.1415,93.3685,10.13,-0.718,0.848,0.95,
VYCZ,01,19,21.94055,96.08955,8.079,-0.794,-1.127,-1.334,
VYHL,16,34,24.8996,94.914,160.55,-0.692,1.241,1.128,
VYKG,12,30,21.3016,99.636,120.658,-1.057,1.716,1.183,
VYKL,09,27,23.18825,94.0511,92.64,-0.638,3.278,3.256,
VYKP,18,36,19.42645,93.5348,180.0,-0.666,0.666,0.709,
VYKT,02,20,10.04925,98.538,18.183,-0.471,-1.346,-1.588,
VYLK,01,19,19.6915,97.21485,4.133,-0.825,-5.043,-5.339,2025.18
VYLS,01,19,22.97785,97.7522,4.374,-0.951,-4.676,-5.044,
VYLY,18,36,20.94035,94.8226,183.048,-0.71,3.758,3.675,
VYMD,17,35,21.701,95.9778,170.508,-0.784,1.292,1.097,
VYME,18,36,12.4398,98.62145,182.534,-0.579,3.113,2.797,
VYMK,04,22,25.3836,97.35235,38.015,-0.961,-1.023,-1.371,
VYMM,04,22,16.44475,97.6607,34.886,-0.741,-4.372,-4.677,
VYMO,12,30,23.0925,96.6453,115.934,-0.852,-3.214,-3.48,
VYMS,12,30,20.51675,99.25685,122.912,-0.988,3.899,3.408,
VYNP,18,36,25.35435,97.29515,179.476,-0.954,0.43,0.088,
VYNS,03,21,20.8905,97.7359,27.082,-0.89,-2.027,-2.381,
VYNT,16,34,19.6237,96.20035,157.184,-0.772,-2.044,-2.247,
VYPA,03,21,16.8937,97.67455,31.313,-0.757,2.07,1.759,
VYPN,06,24,16.81525,94.77995,64.03,-0.705,4.735,4.682,
VYPT,17,35,27.32995,97.4263,173.011,-1.004,4.015,3.643,
VYPY,07,25,18.82445,95.266,64.734,-0.726,-4.54,-4.652,
VYST,01,19,20.94165,95.9145,6.496,-0.773,-2.731,-2.916,
VYSW,11,29,20.1327,92.87265,103.909,-0.63,-5.461,-5.36,
VYTD,02,20,18.46075,94.3001,20.079,-0.697,0.776,0.755,
VYTL,04,22,20.48385,99.93535,37.581,-1.04,-1.379,-1.933,
VYTO,18,36,19.03125,96.40125,180.164,-0.771,0.936,0.718,
VYXG,04,22,21.40705,94.1317,39.87,-0.669,0.539,0.517,
W00,18,36,38.94135,-76.7724,170.426,-10.843,1.269,-0.984,
W10,16,34,48.01765,-122.4375,174.24,15.007,-0.767,-7.369,
W16,07,25,47.8714,-121.995,92.107,14.895,7.212,0.666,2009.33
W19,03,21,42.98945,-89.5093,28.98,-2.853,1.834,-2.911,
W19,04,22,42.9895,-89.5097,49.357,-2.853,12.21,7.466,1903.87
W20,16,34,47.14205,-119.238,180.0,14.145,5.855,-0.428,2018.22
W23,09,27,44.1976,-89.2172,95.576,-3.201,8.777,4.245,1980.78
W23,18,36,44.1998,-89.2172,181.777,-3.201,4.978,0.447,
W24,10,28,37.37805,-79.1217,93.579,-9.322,2.901,-0.569,
W27,14,32,45.89885,-122.7375,156.857,14.599,2.258,-3.614,
W29,11,29,38.9764,-76.32965,103.109,-11.079,4.188,2.106,
W34,09,27,44.453,-88.5637,89.998,-3.737,3.736,-0.614,
W34,18,36,44.4569,-88.5607,180.0,-3.74,3.74,-0.608,
W42,04,22,39.50135,-76.41135,28.395,-11.115,-0.49,-2.431,
W48,16,34,39.2624,-76.4321,147.092,-11.068,-1.84,-3.867,
W52,15,33,45.8275,-122.5775,162.82,14.557,-1.737,-7.586,
W56,07,25,45.6873,-122.522,89.996,14.517,5.479,-0.325,2021.9
W87,09,27,42.01685,-83.37555,91.072,-7.247,8.318,4.801,1977.44
W87,18,36,42.01855,-83.37705,190.418,-7.246,17.664,14.147,
WA09,06,24,48.6122,-123.1385,78.949,15.256,3.693,-3.136,
WA14,07,25,46.6625,-118.833,89.996,13.945,6.051,-0.072,2016.12
WA1B,14,32,-6.57342,134.147,145.003,1.91,3.093,1.478,
WA23,06,24,48.02105,-117.73867,76.692,13.931,2.761,-3.831,
WA24,01,19,46.39695,-119.021,26.584,13.937,2.647,-3.388,
WA44,13,31,-5.76458,123.917,133.349,0.535,2.814,1.039,
WAAA,03,21,-5.08016,119.551,30.057,0.424,-0.368,-1.908,
WAAA,13,31,-5.06163,119.554,129.115,0.422,-1.307,-2.849,
WABB,11,29,-1.19003,136.108,109.327,1.426,-2.098,-3.87,
WABP,12,30,-4.52825,136.8875,120.967,2.172,-1.205,-2.766,
WADB,13,31,-8.53966,118.687,138.109,0.763,7.346,6.155,
WADD,09,27,-8.74817,115.1675,87.701,0.814,-3.113,-3.904,
WADT,10,28,-9.40971,119.2445,98.991,0.832,-1.841,-3.011,
WADW,15,33,-9.66921,120.302,148.796,0.865,-2.068,-3.309,
WADY,08,26,-8.31015,114.34,80.971,0.802,0.169,-0.56,
WAEE,14,32,0.83141,127.3815,138.723,-0.25,-1.028,-3.263,
WAEW,09,27,2.04599,128.3245,88.644,-0.381,-0.974,-3.255,
WAFF,15,33,-0.91852,119.91,154.67,-0.086,4.756,2.91,
WAFM,02,20,-2.55805,120.3245,20.259,0.112,0.147,-1.63,
WAFP,03,21,-1.41675,120.6575,30.829,-0.044,0.873,-1.001,
WAHI,11,29,-7.90531,110.05725,110.101,0.792,-0.691,-0.917,
WAHL,13,31,-7.64506,109.034,130.855,0.763,0.092,-0.03,
WAJG,07,25,-4.44268,140.88358,78.011,3.136,4.876,3.595,
WAJJ,12,30,-2.57923,140.51943,126.64,2.725,3.916,2.531,
WAKE,02,20,-7.17617,139.58322,21.063,3.252,-2.189,-3.435,
WAKK,16,34,-8.5203,140.4185,162.457,3.678,-1.22,-2.346,
WALG,03,21,2.83641,117.3735,27.8,-0.453,-1.747,-3.568,
WALL,07,25,-1.26827,116.8945,67.438,0.103,-2.664,-4.209,
WALQ,01,19,-0.30607,117.416,10.678,-0.043,0.721,-0.935,
WALR,06,24,3.32516,117.5645,57.915,-0.535,-1.55,-3.411,
WALS,04,22,-0.37419,117.24961,44.405,-0.025,4.429,2.793,
WALT,08,26,-0.09277,117.439,78.879,-0.071,-1.05,-2.722,
WALV,04,22,3.45572,117.8675,35.273,-0.576,-4.151,-6.047,
WALX,07,25,2.00751,117.749,68.6,-0.365,-1.036,-2.851,
WAMG,09,27,0.63717,122.84915,97.232,-0.37,7.602,5.48,1965.39
WAMH,15,33,3.68321,125.528,155.119,-0.83,5.95,3.606,2015.4
WAMM,18,36,1.54737,124.9255,182.406,-0.49,2.896,0.654,
WAMO,02,20,2.64874,125.42344,20.477,-0.657,1.135,-1.166,
WAOC,09,27,-3.41241,115.995,91.426,0.38,1.046,-0.26,
WAOH,12,30,-3.98991,116.102,117.281,0.431,-3.15,-4.427,
WAOI,13,31,-2.7052,111.6735,132.31,0.513,1.797,0.949,
WAON,06,24,-2.21655,115.4365,60.467,0.288,0.179,-1.147,
WAOO,10,28,-3.44235,114.7625,100.011,0.442,-0.431,-1.594,
WAOS,13,31,-2.49919,112.975,133.264,0.442,2.822,1.802,
WAPI,12,30,-7.98885,131.306,130.397,1.601,8.795,7.152,
WAPK,04,22,-6.0662,134.274,41.997,1.856,0.141,-1.497,
WAPL,09,27,-5.66162,132.7315,92.495,1.496,0.999,-0.74,
WAPP,04,22,-3.71026,128.089,45.179,0.534,4.646,2.66,
WAQT,01,19,2.1555,117.4325,13.693,-0.363,4.057,2.264,
WARA,17L,35R,-7.92614,112.7155,167.218,0.803,-3.584,-4.145,
WARI,17L,35R,-7.61461,111.435,175.091,0.796,4.295,3.869,
WARI,17R,35L,-7.61693,111.433,175.875,0.796,5.078,4.653,2019.82
WARJ,09,27,-7.78818,110.432,87.82,0.795,-2.975,-3.259,
WARJ,09R,27L,-7.78928,110.433,88.039,0.795,-2.756,-3.041,
WARP,12,30,-6.95661,115.9315,124.81,0.687,4.123,3.093,
WARQ,08,26,-7.51608,110.7565,77.495,0.791,-3.296,-3.645,
WARR,10,28,-7.37983,112.7865,99.19,0.778,-1.588,-2.204,
WASC,12,30,-1.49677,134.17494,124.367,1.081,3.286,1.401,
WASF,10,28,-2.92019,132.267,96.519,0.975,-4.456,-6.373,
WASK,01,19,-3.64452,133.6955,11.99,1.352,0.639,-1.166,
WASN,18,36,-0.42585,130.77342,184.918,0.325,4.593,2.487,
WASO,02,20,-2.53224,133.439,20.351,1.118,-0.767,-2.645,
WASR,17,35,-0.89183,134.049,180.0,0.951,9.049,7.128,
WASS,09,27,-0.89518,131.2855,93.462,0.479,2.983,0.919,
WATC,05,23,-8.64065,122.2365,51.378,0.811,0.567,-0.899,
WATE,09,27,-8.84929,121.6605,88.888,0.817,-1.929,-3.341,
WATG,09,27,-8.59701,120.4765,94.756,0.772,3.984,2.639,
WATM,03,21,-8.13234,124.597,29.434,0.86,-1.426,-3.051,
WATT,07,25,-10.1722,123.672,76.58,1.034,5.545,4.125,2017.74
WATT,12,30,-10.1746,123.6635,126.504,1.034,5.47,4.05,2018.72
WAWS,12,30,-2.5312,121.3575,126.54,0.089,6.451,4.597,1994.45
WAWT,12,30,-3.04474,119.8215,127.772,0.185,7.587,5.882,1954.6
WAWW,08,26,-4.0816,122.4185,79.81,0.286,-0.476,-2.294,
WBB,05,23,63.51595,-162.278,63.869,8.719,5.15,-5.398,2026.13
WBGB,17,35,3.12384,113.0205,168.265,-0.153,-1.582,-2.951,
WBGG,07,25,1.48728,110.3527,68.455,0.195,-1.74,-2.71,
WBGJ,04,22,4.8083,115.01,36.424,-0.534,-3.042,-4.711,
WBGM,10,28,4.1775,114.322,104.529,-0.39,4.919,3.352,
WBGR,02,20,4.32207,113.987,24.051,-0.381,4.432,2.896,
WBGS,13,31,2.26161,111.9855,130.084,0.02,0.064,-1.141,
WBKD,11,29,5.03225,118.324,114.243,-0.842,5.085,3.082,2024.22
WBKK,02,20,5.93389,116.0498,22.916,-0.786,3.702,1.879,
WBKL,14,32,5.30242,115.24899,145.619,-0.624,6.243,4.527,1984.55
WBKS,08,26,5.9009,118.0595,80.596,-0.954,1.551,-0.462,
WBKW,06,24,4.31337,118.122,57.445,-0.719,-1.836,-3.792,
WBMU,03,21,4.04833,114.805,35.709,-0.414,6.123,4.51,1984.96
WBSB,03,21,4.9442,114.9285,30.993,-0.546,1.539,-0.128,
WBTM,05,23,2.17784,111.202,48.316,0.078,-1.763,-2.872,
WI07,09,27,43.6183,-88.7714,89.996,-3.482,3.478,-1.044,
WI07,18,36,43.62,-88.76585,177.805,-3.487,1.292,-3.23,
WI09,18,36,42.97725,-88.4758,180.0,-3.639,3.639,-0.917,
WI1B,11,29,-6.90386,107.476,113.798,0.697,3.101,3.1,
WI1C,14,32,-6.37321,106.6225,144.888,0.649,4.239,4.289,
WI1G,10,28,-7.91659,110.5645,97.019,0.799,-3.78,-4.07,
WI22,09,27,44.32305,-88.60085,91.112,-3.693,4.805,0.426,
WI22,10,28,44.32275,-88.60085,105.595,-3.693,9.288,4.909,1976.57
WI24,03,21,42.8811,-89.75225,31.822,-2.658,4.48,-0.317,
WI31,18,36,46.41665,-91.65305,178.645,-1.503,0.148,-4.636,
WI32,01,19,44.9873,-91.3304,10.449,-1.626,2.075,-2.778,
WI33,18,36,46.10355,-91.9024,180.0,-1.273,1.273,-3.591,
WI46,09,27,43.88274,-88.53998,91.713,-3.69,5.403,0.969,2013.84
WIBB,18,36,0.46078,101.4445,182.852,0.126,2.726,2.732,
WIBD,03,21,1.6092,101.434,29.683,0.085,-0.402,-0.473,
WIBJ,10,28,-0.35281,102.335,98.96,0.226,-1.266,-1.278,
WICA,14,32,-6.64737,108.16556,139.938,0.721,-0.783,-0.889,
WICB,04L,22R,-6.28729,106.5725,44.314,0.645,3.669,3.717,
WICB,04R,22L,-6.29007,106.573,43.736,0.645,3.091,3.139,
WICB,12,30,-6.29211,106.568,120.16,0.645,-0.485,-0.436,
WICC,11,29,-6.90062,107.5765,109.143,0.701,-1.558,-1.571,
WICD,04,22,-6.75615,108.5395,39.055,0.735,-1.68,-1.821,
WICM,15,33,-7.3466,108.246,144.358,0.733,-6.376,-6.429,
WICN,07,25,-7.71995,108.489,72.39,0.746,1.644,1.596,
WIDD,04,22,1.12103,104.119,41.645,0.266,1.378,1.099,
WIDE,18,36,0.84552,100.37,180.0,0.016,-0.016,0.053,
WIDM,18,36,3.34812,106.258,180.0,0.141,-0.141,-0.772,
WIDS,14,32,-0.47919,104.579,144.512,0.371,4.142,3.928,
WIHH,06,24,-6.26661,106.891,64.903,0.662,4.24,4.25,
WIHP,18,36,-6.33697,106.7645,183.199,0.656,2.543,2.574,
WIII,06,24,-6.10886,106.65718,68.271,0.648,7.623,7.646,
WIII,07L,25R,-6.11503,106.654,68.103,0.648,-2.545,-2.521,
WIII,07R,25L,-6.13646,106.659,67.763,0.649,-2.886,-2.861,
WILL,14,32,-5.24704,105.18294,139.605,0.548,-0.943,-0.834,
WIMA,06,24,5.22668,96.95035,61.99,-0.421,2.411,2.486,
WIMB,09,27,1.16638,97.7047,92.239,-0.292,2.531,2.783,
WIME,11,29,1.4001,99.43045,112.937,-0.092,3.029,3.135,
WIMK,05,23,3.55805,98.6717,46.727,-0.219,-3.054,-3.022,
WIMM,05,23,3.63787,98.87053,45.038,-0.203,-4.759,-4.747,
WIMN,09,27,2.25974,98.9888,91.925,-0.157,2.082,2.167,
WIMS,12,30,1.55594,98.8889,124.152,-0.154,4.306,4.444,
WIMU,15,33,3.39147,97.8638,144.892,-0.297,-4.811,-4.709,
WIOD,18,36,-2.74404,107.75451,176.182,0.573,-4.391,-4.772,
WIOG,10,28,-0.34887,111.7475,99.311,0.305,-0.993,-2.012,
WIOK,17,35,-1.81664,109.9635,175.404,0.497,4.907,4.2,
WION,18,36,3.90872,108.3875,182.481,0.038,2.442,1.554,
WIOO,15,33,-0.15071,109.404,156.797,0.38,6.416,5.66,1948.32
WIOP,10,28,0.83558,112.937,107.725,0.116,7.609,6.377,
WIPD,15,33,-4.78702,103.933,153.966,0.445,3.521,3.717,
WIPK,16,34,-2.1622,106.139,166.985,0.51,6.474,6.226,
WIPO,03,21,-4.39177,104.4015,28.556,0.481,-1.925,-1.81,
WIPP,11,29,-2.89825,104.7,113.543,0.472,3.072,3.032,
WIPQ,03,21,-3.28603,103.8795,35.306,0.424,4.882,4.955,
WIPT,15,33,-0.78692,100.281,155.929,0.036,5.893,6.087,
WITK,09,27,4.72088,96.85125,89.782,-0.422,0.204,0.312,
WITL,16,34,5.06951,97.25915,154.816,-0.388,-4.795,-4.736,
WITN,10,28,5.87413,95.33965,97.445,-0.586,-1.97,-1.803,
WMAP,05,23,2.04139,103.3075,50.538,0.179,0.358,0.095,
WMBT,02,20,2.81818,104.16,26.608,0.162,6.446,6.054,
WMGK,08,26,5.79957,102.484,82.04,-0.09,2.13,1.728,
WMKA,04,22,6.18967,100.3985,42.925,-0.198,3.123,2.88,
WMKB,18,36,5.46592,100.3915,182.607,-0.161,2.767,2.56,
WMKD,18,36,3.77566,103.209,184.534,0.069,4.465,4.106,
WMKE,16,34,4.53723,103.427,161.057,0.023,1.034,0.612,
WMKF,03,21,3.11282,101.7015,40.87,0.036,10.834,10.647,
WMKF,04,22,3.11225,101.7025,33.602,0.036,-6.435,-6.622,
WMKI,04,22,4.56797,101.0925,42.143,-0.074,2.217,1.999,
WMKJ,16,34,1.64131,103.6695,158.668,0.218,-1.55,-1.821,
WMKK,14L,32R,2.76283,101.712,146.937,0.054,6.883,6.716,
WMKK,14R,32L,2.72832,101.708,146.49,0.055,6.434,6.269,
WMKK,15,33,2.72334,101.68741,146.095,0.054,-3.959,-4.122,
WMKL,03,21,6.32972,99.72865,34.46,-0.241,4.701,4.507,
WMKP,04,22,5.29714,100.277,41.732,-0.159,1.891,1.702,
WMSA,15,33,3.13058,101.5495,149.919,0.026,-0.107,-0.282,
WN09,18,36,44.16445,-89.50805,177.204,-2.972,0.175,-4.42,
WN53,15,33,48.11045,-122.0625,168.94,14.959,3.981,-2.654,
WN54,01,19,47.7349,-117.0715,27.163,13.679,3.483,-3.007,
WPAS,11,29,-7.84838,131.3373,115.819,1.586,4.233,2.581,
WPDL,08,26,-8.54656,125.525,76.885,0.974,-4.089,-5.71,
WPEC,14,32,-8.48544,126.399,142.141,1.039,1.102,-0.543,
WRLC,04,22,0.12165,117.4765,38.609,-0.1,-1.291,-2.978,
WRLJ,04,22,0.5605,117.64425,36.735,-0.166,-3.099,-4.827,
WS23,12,30,45.2161,-89.7472,119.468,-2.898,2.366,-2.138,
WS43,08,26,44.35555,-88.05845,78.739,-4.117,2.856,-1.391,
WS51,11,29,43.35275,-90.68085,108.775,-1.989,0.764,-4.132,
WS96,18,36,42.6208,-89.76735,179.047,-2.623,1.669,-3.16,
WSAG,04,22,1.42382,103.8095,41.195,0.236,0.958,0.688,
WSAG,05,23,1.42654,103.816,43.364,0.237,-6.873,-7.144,
WSAP,02,20,1.36041,103.9095,22.537,0.244,2.293,2.017,
WSAT,01,19,1.39001,103.6995,9.157,0.234,-1.076,-1.334,
WSAT,18,36,1.38726,103.709,184.645,0.234,4.411,4.152,
WSAT,18R,36L,1.38184,103.709,180.0,0.234,-0.234,-0.493,
